Head,Relation,Tail
Octreotide,HAS_SIDE_EFFECT,Prostatic disorder
Octreotide,HAS_SIDE_EFFECT,Prostatitis
Octreotide,HAS_SIDE_EFFECT,Pulmonary mass
Octreotide,HAS_SIDE_EFFECT,Anorectal disorder
Octreotide,HAS_SIDE_EFFECT,Rhinitis
Octreotide,HAS_SIDE_EFFECT,Convulsion
Octreotide,HAS_SIDE_EFFECT,Shock
Octreotide,HAS_SIDE_EFFECT,Sinusitis
Octreotide,HAS_SIDE_EFFECT,Status asthmaticus
Octreotide,HAS_SIDE_EFFECT,Mouth ulceration
Octreotide,HAS_SIDE_EFFECT,Loss of consciousness
Octreotide,HAS_SIDE_EFFECT,Syncope
Octreotide,HAS_SIDE_EFFECT,Thrombocytopenia
Octreotide,HAS_SIDE_EFFECT,Thrombophlebitis
Octreotide,HAS_SIDE_EFFECT,Tinnitus
Octreotide,HAS_SIDE_EFFECT,Tremor
Octreotide,HAS_SIDE_EFFECT,Upper respiratory tract infection
Octreotide,HAS_SIDE_EFFECT,Pollakiuria
Octreotide,HAS_SIDE_EFFECT,Urinary tract infection
Octreotide,HAS_SIDE_EFFECT,Vulvovaginal pruritus
Octreotide,HAS_SIDE_EFFECT,Vaginal infection
Octreotide,HAS_SIDE_EFFECT,Vaginal inflammation
Octreotide,HAS_SIDE_EFFECT,Varicose vein
Octreotide,HAS_SIDE_EFFECT,Vertigo
Octreotide,HAS_SIDE_EFFECT,Viral infection
Octreotide,HAS_SIDE_EFFECT,Weight increased
Octreotide,HAS_SIDE_EFFECT,Weight decreased
Octreotide,HAS_SIDE_EFFECT,Wheezing
Octreotide,HAS_SIDE_EFFECT,Injury
Octreotide,HAS_SIDE_EFFECT,Dry mouth
Octreotide,HAS_SIDE_EFFECT,Sinus bradycardia
Octreotide,HAS_SIDE_EFFECT,Burning sensation
Octreotide,HAS_SIDE_EFFECT,Oedema peripheral
Octreotide,HAS_SIDE_EFFECT,Blood creatine phosphokinase increased
Octreotide,HAS_SIDE_EFFECT,Glucose tolerance decreased
Octreotide,HAS_SIDE_EFFECT,Muscular weakness
Octreotide,HAS_SIDE_EFFECT,Injection site pain
Octreotide,HAS_SIDE_EFFECT,Dry skin
Octreotide,HAS_SIDE_EFFECT,Otorrhoea
Octreotide,HAS_SIDE_EFFECT,Abnormal faeces
Octreotide,HAS_SIDE_EFFECT,Malaise
Octreotide,HAS_SIDE_EFFECT,Discomfort
Octreotide,HAS_SIDE_EFFECT,Feeling abnormal
Octreotide,HAS_SIDE_EFFECT,Ill-defined disorder
Octreotide,HAS_SIDE_EFFECT,Myalgia
Octreotide,HAS_SIDE_EFFECT,Muscle twitching
Octreotide,HAS_SIDE_EFFECT,Abdominal discomfort
Octreotide,HAS_SIDE_EFFECT,Anorectal discomfort
Octreotide,HAS_SIDE_EFFECT,Rectal tenesmus
Octreotide,HAS_SIDE_EFFECT,Proctalgia
Octreotide,HAS_SIDE_EFFECT,Intraocular pressure increased
Octreotide,HAS_SIDE_EFFECT,Seborrhoeic dermatitis
Octreotide,HAS_SIDE_EFFECT,Faeces discoloured
Octreotide,HAS_SIDE_EFFECT,Galactorrhoea
Octreotide,HAS_SIDE_EFFECT,Iron deficiency
Octreotide,HAS_SIDE_EFFECT,Oropharyngeal discomfort
Octreotide,HAS_SIDE_EFFECT,Oropharyngeal pain
Octreotide,HAS_SIDE_EFFECT,Gallbladder polyp
Octreotide,HAS_SIDE_EFFECT,Rectal haemorrhage
Octreotide,HAS_SIDE_EFFECT,Blood growth hormone increased
Octreotide,HAS_SIDE_EFFECT,Erythema
Octreotide,HAS_SIDE_EFFECT,Anaphylactoid reaction
Octreotide,HAS_SIDE_EFFECT,Vision blurred
Octreotide,HAS_SIDE_EFFECT,VIIth nerve paralysis
Octreotide,HAS_SIDE_EFFECT,Influenza like illness
Octreotide,HAS_SIDE_EFFECT,Nephrolithiasis
Octreotide,HAS_SIDE_EFFECT,Hyperkinesia
Octreotide,HAS_SIDE_EFFECT,Agitation
Octreotide,HAS_SIDE_EFFECT,Pruritus generalised
Octreotide,HAS_SIDE_EFFECT,Injection site haematoma
Octreotide,HAS_SIDE_EFFECT,Visual impairment
Octreotide,HAS_SIDE_EFFECT,Breast pain
Octreotide,HAS_SIDE_EFFECT,Renal pain
Octreotide,HAS_SIDE_EFFECT,Hot flush
Octreotide,HAS_SIDE_EFFECT,Menopausal symptoms
Octreotide,HAS_SIDE_EFFECT,Hyperhidrosis
Octreotide,HAS_SIDE_EFFECT,Acne
Octreotide,HAS_SIDE_EFFECT,Sleep disorder
Octreotide,HAS_SIDE_EFFECT,Local reaction
Octreotide,HAS_SIDE_EFFECT,Nasopharyngitis
Octreotide,HAS_SIDE_EFFECT,Insomnia
Octreotide,HAS_SIDE_EFFECT,Influenza
Octreotide,HAS_SIDE_EFFECT,Joint effusion
Octreotide,HAS_SIDE_EFFECT,Hearing impaired
Octreotide,HAS_SIDE_EFFECT,Psychotic disorder
Octreotide,HAS_SIDE_EFFECT,Paranoia
Octreotide,HAS_SIDE_EFFECT,Breast neoplasm
Octreotide,HAS_SIDE_EFFECT,Paraesthesia
Octreotide,HAS_SIDE_EFFECT,Loss of libido
clarithromycin,HAS_SIDE_EFFECT,Abdominal distension
clarithromycin,HAS_SIDE_EFFECT,Gastrointestinal pain
clarithromycin,HAS_SIDE_EFFECT,Abdominal pain
clarithromycin,HAS_SIDE_EFFECT,Acquired immunodeficiency syndrome
clarithromycin,HAS_SIDE_EFFECT,Autoimmune disorder
clarithromycin,HAS_SIDE_EFFECT,Pancreatitis acute
clarithromycin,HAS_SIDE_EFFECT,Agranulocytosis
clarithromycin,HAS_SIDE_EFFECT,Anaphylactic shock
clarithromycin,HAS_SIDE_EFFECT,Anaemia
clarithromycin,HAS_SIDE_EFFECT,Angioedema
clarithromycin,HAS_SIDE_EFFECT,Decreased appetite
clarithromycin,HAS_SIDE_EFFECT,Anosmia
clarithromycin,HAS_SIDE_EFFECT,Anxiety
clarithromycin,HAS_SIDE_EFFECT,Asthenia
clarithromycin,HAS_SIDE_EFFECT,Asthma
clarithromycin,HAS_SIDE_EFFECT,Atrial fibrillation
clarithromycin,HAS_SIDE_EFFECT,Back pain
clarithromycin,HAS_SIDE_EFFECT,Bacteraemia
clarithromycin,HAS_SIDE_EFFECT,Mental disorder
clarithromycin,HAS_SIDE_EFFECT,Breast disorder
clarithromycin,HAS_SIDE_EFFECT,Candida infection
clarithromycin,HAS_SIDE_EFFECT,Oral candidiasis
clarithromycin,HAS_SIDE_EFFECT,Vulvovaginal candidiasis
clarithromycin,HAS_SIDE_EFFECT,Vulvovaginal mycotic infection
clarithromycin,HAS_SIDE_EFFECT,Cellulitis
clarithromycin,HAS_SIDE_EFFECT,Chest pain
clarithromycin,HAS_SIDE_EFFECT,Cholestasis
clarithromycin,HAS_SIDE_EFFECT,Infection
clarithromycin,HAS_SIDE_EFFECT,Confusional state
clarithromycin,HAS_SIDE_EFFECT,Feeling abnormal
clarithromycin,HAS_SIDE_EFFECT,Conjunctivitis
clarithromycin,HAS_SIDE_EFFECT,Connective tissue disorder
clarithromycin,HAS_SIDE_EFFECT,Constipation
clarithromycin,HAS_SIDE_EFFECT,Corneal opacity
clarithromycin,HAS_SIDE_EFFECT,Cough
clarithromycin,HAS_SIDE_EFFECT,Cyst
clarithromycin,HAS_SIDE_EFFECT,Deafness
clarithromycin,HAS_SIDE_EFFECT,Depersonalisation
clarithromycin,HAS_SIDE_EFFECT,Depression
clarithromycin,HAS_SIDE_EFFECT,Drug eruption
clarithromycin,HAS_SIDE_EFFECT,Dermatitis diaper
clarithromycin,HAS_SIDE_EFFECT,Diarrhoea
clarithromycin,HAS_SIDE_EFFECT,Dizziness
clarithromycin,HAS_SIDE_EFFECT,Dysgeusia
clarithromycin,HAS_SIDE_EFFECT,Dyskinesia
clarithromycin,HAS_SIDE_EFFECT,Dysmenorrhoea
clarithromycin,HAS_SIDE_EFFECT,Dyspepsia
clarithromycin,HAS_SIDE_EFFECT,Dyspnoea
clarithromycin,HAS_SIDE_EFFECT,Dysuria
clarithromycin,HAS_SIDE_EFFECT,Ear disorder
clarithromycin,HAS_SIDE_EFFECT,Enteritis
clarithromycin,HAS_SIDE_EFFECT,Eosinophilia
clarithromycin,HAS_SIDE_EFFECT,Toxic epidermal necrolysis
clarithromycin,HAS_SIDE_EFFECT,Epistaxis
clarithromycin,HAS_SIDE_EFFECT,Eructation
clarithromycin,HAS_SIDE_EFFECT,Erysipelas
clarithromycin,HAS_SIDE_EFFECT,Erythrasma
clarithromycin,HAS_SIDE_EFFECT,Oesophagitis
clarithromycin,HAS_SIDE_EFFECT,Rash
clarithromycin,HAS_SIDE_EFFECT,Dermatitis
clarithromycin,HAS_SIDE_EFFECT,Eye disorder
clarithromycin,HAS_SIDE_EFFECT,Fatigue
clarithromycin,HAS_SIDE_EFFECT,Body temperature increased
clarithromycin,HAS_SIDE_EFFECT,Flatulence
clarithromycin,HAS_SIDE_EFFECT,Flushing
clarithromycin,HAS_SIDE_EFFECT,Gastritis
clarithromycin,HAS_SIDE_EFFECT,Gastroenteritis
clarithromycin,HAS_SIDE_EFFECT,Gastrooesophageal reflux disease
clarithromycin,HAS_SIDE_EFFECT,Gastrointestinal disorder
clarithromycin,HAS_SIDE_EFFECT,Gingival bleeding
clarithromycin,HAS_SIDE_EFFECT,Glossitis
clarithromycin,HAS_SIDE_EFFECT,Hallucination
clarithromycin,HAS_SIDE_EFFECT,Headache
clarithromycin,HAS_SIDE_EFFECT,Cardiac arrest
clarithromycin,HAS_SIDE_EFFECT,Cardiac disorder
clarithromycin,HAS_SIDE_EFFECT,Blood disorder
clarithromycin,HAS_SIDE_EFFECT,Haematuria
clarithromycin,HAS_SIDE_EFFECT,Haemorrhage
clarithromycin,HAS_SIDE_EFFECT,Haemoglobin
clarithromycin,HAS_SIDE_EFFECT,Hepatitis
clarithromycin,HAS_SIDE_EFFECT,Hepatomegaly
clarithromycin,HAS_SIDE_EFFECT,Hyperhidrosis
clarithromycin,HAS_SIDE_EFFECT,Hypersensitivity
clarithromycin,HAS_SIDE_EFFECT,Hypoglycaemia
clarithromycin,HAS_SIDE_EFFECT,Immune system disorder
clarithromycin,HAS_SIDE_EFFECT,Influenza
clarithromycin,HAS_SIDE_EFFECT,Jaundice
clarithromycin,HAS_SIDE_EFFECT,Jaundice cholestatic
clarithromycin,HAS_SIDE_EFFECT,Inner ear disorder
clarithromycin,HAS_SIDE_EFFECT,Leukopenia
clarithromycin,HAS_SIDE_EFFECT,Mediastinal disorder
clarithromycin,HAS_SIDE_EFFECT,Myopathy
clarithromycin,HAS_SIDE_EFFECT,Nausea
clarithromycin,HAS_SIDE_EFFECT,Neoplasm
clarithromycin,HAS_SIDE_EFFECT,Nephritis
clarithromycin,HAS_SIDE_EFFECT,Tubulointerstitial nephritis
clarithromycin,HAS_SIDE_EFFECT,Nervous system disorder
clarithromycin,HAS_SIDE_EFFECT,Nervousness
clarithromycin,HAS_SIDE_EFFECT,Tension
clarithromycin,HAS_SIDE_EFFECT,Neutropenia
clarithromycin,HAS_SIDE_EFFECT,Nightmare
clarithromycin,HAS_SIDE_EFFECT,Otitis media
clarithromycin,HAS_SIDE_EFFECT,Pain
clarithromycin,HAS_SIDE_EFFECT,Palpitations
clarithromycin,HAS_SIDE_EFFECT,Pancreatitis
clarithromycin,HAS_SIDE_EFFECT,Paraesthesia
clarithromycin,HAS_SIDE_EFFECT,Pharyngitis
clarithromycin,HAS_SIDE_EFFECT,Pneumonia
clarithromycin,HAS_SIDE_EFFECT,Polyp
clarithromycin,HAS_SIDE_EFFECT,Pruritus
clarithromycin,HAS_SIDE_EFFECT,Psychotic disorder
clarithromycin,HAS_SIDE_EFFECT,Pulmonary embolism
clarithromycin,HAS_SIDE_EFFECT,Henoch-Schonlein purpura
clarithromycin,HAS_SIDE_EFFECT,Proctalgia
clarithromycin,HAS_SIDE_EFFECT,Renal failure
clarithromycin,HAS_SIDE_EFFECT,Rhabdomyolysis
clarithromycin,HAS_SIDE_EFFECT,Rhinitis
clarithromycin,HAS_SIDE_EFFECT,Convulsion
clarithromycin,HAS_SIDE_EFFECT,Sleep disorder
clarithromycin,HAS_SIDE_EFFECT,Muscle spasms
clarithromycin,HAS_SIDE_EFFECT,Stevens-Johnson syndrome
clarithromycin,HAS_SIDE_EFFECT,Erythema multiforme
clarithromycin,HAS_SIDE_EFFECT,Stomatitis
clarithromycin,HAS_SIDE_EFFECT,Thrombocytopenia
clarithromycin,HAS_SIDE_EFFECT,Tinnitus
clarithromycin,HAS_SIDE_EFFECT,Tooth discolouration
clarithromycin,HAS_SIDE_EFFECT,Torsade de pointes
clarithromycin,HAS_SIDE_EFFECT,Tremor
clarithromycin,HAS_SIDE_EFFECT,Loss of consciousness
clarithromycin,HAS_SIDE_EFFECT,Urethral disorder
clarithromycin,HAS_SIDE_EFFECT,Urinary tract disorder
clarithromycin,HAS_SIDE_EFFECT,Urticaria
clarithromycin,HAS_SIDE_EFFECT,Angiopathy
clarithromycin,HAS_SIDE_EFFECT,Ventricular tachycardia
clarithromycin,HAS_SIDE_EFFECT,Vertigo
clarithromycin,HAS_SIDE_EFFECT,Vomiting
clarithromycin,HAS_SIDE_EFFECT,Dry mouth
clarithromycin,HAS_SIDE_EFFECT,Immunodeficiency
clarithromycin,HAS_SIDE_EFFECT,Chills
clarithromycin,HAS_SIDE_EFFECT,Hepatic failure
clarithromycin,HAS_SIDE_EFFECT,Ventricular arrhythmia
clarithromycin,HAS_SIDE_EFFECT,Photophobia
clarithromycin,HAS_SIDE_EFFECT,Rash pustular
clarithromycin,HAS_SIDE_EFFECT,Dermatitis bullous
clarithromycin,HAS_SIDE_EFFECT,Hepatic function abnormal
clarithromycin,HAS_SIDE_EFFECT,Hepatitis cholestatic
clarithromycin,HAS_SIDE_EFFECT,Albumin globulin ratio abnormal
clarithromycin,HAS_SIDE_EFFECT,Amylase increased
clarithromycin,HAS_SIDE_EFFECT,Blood urea increased
clarithromycin,HAS_SIDE_EFFECT,Deafness transitory
clarithromycin,HAS_SIDE_EFFECT,Tongue discolouration
clarithromycin,HAS_SIDE_EFFECT,Gamma-glutamyltransferase increased
clarithromycin,HAS_SIDE_EFFECT,Injury
clarithromycin,HAS_SIDE_EFFECT,Liver function test abnormal
clarithromycin,HAS_SIDE_EFFECT,Prothrombin level increased
clarithromycin,HAS_SIDE_EFFECT,Electrocardiogram QT prolonged
clarithromycin,HAS_SIDE_EFFECT,Purpura
clarithromycin,HAS_SIDE_EFFECT,Aspartate aminotransferase increased
clarithromycin,HAS_SIDE_EFFECT,Alanine aminotransferase increased
clarithromycin,HAS_SIDE_EFFECT,Testicular atrophy
clarithromycin,HAS_SIDE_EFFECT,Haemoglobin decreased
clarithromycin,HAS_SIDE_EFFECT,Malnutrition
clarithromycin,HAS_SIDE_EFFECT,Skin disorder
clarithromycin,HAS_SIDE_EFFECT,Malaise
clarithromycin,HAS_SIDE_EFFECT,Discomfort
clarithromycin,HAS_SIDE_EFFECT,Ill-defined disorder
clarithromycin,HAS_SIDE_EFFECT,Myalgia
clarithromycin,HAS_SIDE_EFFECT,Musculoskeletal discomfort
clarithromycin,HAS_SIDE_EFFECT,Disorientation
clarithromycin,HAS_SIDE_EFFECT,Abnormal behaviour
clarithromycin,HAS_SIDE_EFFECT,Abnormal dreams
clarithromycin,HAS_SIDE_EFFECT,Parosmia
clarithromycin,HAS_SIDE_EFFECT,Hepatotoxicity
clarithromycin,HAS_SIDE_EFFECT,Blood creatinine increased
clarithromycin,HAS_SIDE_EFFECT,Hepatobiliary disease
clarithromycin,HAS_SIDE_EFFECT,Blood bilirubin increased
clarithromycin,HAS_SIDE_EFFECT,Mania
clarithromycin,HAS_SIDE_EFFECT,Extrasystoles
clarithromycin,HAS_SIDE_EFFECT,Anaphylactoid reaction
clarithromycin,HAS_SIDE_EFFECT,Platelet count decreased
clarithromycin,HAS_SIDE_EFFECT,Vaginal infection
clarithromycin,HAS_SIDE_EFFECT,Rash maculo-papular
clarithromycin,HAS_SIDE_EFFECT,Hyperkinesia
clarithromycin,HAS_SIDE_EFFECT,Agitation
clarithromycin,HAS_SIDE_EFFECT,Chromaturia
clarithromycin,HAS_SIDE_EFFECT,Visual impairment
clarithromycin,HAS_SIDE_EFFECT,Functional gastrointestinal disorder
clarithromycin,HAS_SIDE_EFFECT,Drug interaction
clarithromycin,HAS_SIDE_EFFECT,White blood cell count decreased
clarithromycin,HAS_SIDE_EFFECT,Thrombocytosis
clarithromycin,HAS_SIDE_EFFECT,Infestation
clarithromycin,HAS_SIDE_EFFECT,Blood alkaline phosphatase increased
clarithromycin,HAS_SIDE_EFFECT,Blood lactate dehydrogenase increased
clarithromycin,HAS_SIDE_EFFECT,International normalised ratio increased
clarithromycin,HAS_SIDE_EFFECT,Insomnia
clarithromycin,HAS_SIDE_EFFECT,Epidermal necrosis
clarithromycin,HAS_SIDE_EFFECT,Pseudomembranous colitis
clarithromycin,HAS_SIDE_EFFECT,Jaundice hepatocellular
clarithromycin,HAS_SIDE_EFFECT,Nuchal rigidity
clarithromycin,HAS_SIDE_EFFECT,Hearing impaired
clarithromycin,HAS_SIDE_EFFECT,Renal impairment
clarithromycin,HAS_SIDE_EFFECT,Ageusia
clarithromycin,HAS_SIDE_EFFECT,Somnolence
Photofrin,HAS_SIDE_EFFECT,Gastrointestinal pain
Photofrin,HAS_SIDE_EFFECT,Abdominal pain
Photofrin,HAS_SIDE_EFFECT,Anaemia
Photofrin,HAS_SIDE_EFFECT,Angina pectoris
Photofrin,HAS_SIDE_EFFECT,Decreased appetite
Photofrin,HAS_SIDE_EFFECT,Anxiety
Photofrin,HAS_SIDE_EFFECT,Arthralgia
Photofrin,HAS_SIDE_EFFECT,Musculoskeletal discomfort
Photofrin,HAS_SIDE_EFFECT,Asthenia
Photofrin,HAS_SIDE_EFFECT,Atrial fibrillation
Photofrin,HAS_SIDE_EFFECT,Back pain
Photofrin,HAS_SIDE_EFFECT,Mental disorder
Photofrin,HAS_SIDE_EFFECT,Blister
Photofrin,HAS_SIDE_EFFECT,Dermatitis bullous
Photofrin,HAS_SIDE_EFFECT,Bronchospasm
Photofrin,HAS_SIDE_EFFECT,Bronchitis
Photofrin,HAS_SIDE_EFFECT,Candida infection
Photofrin,HAS_SIDE_EFFECT,Carcinoma in situ
Photofrin,HAS_SIDE_EFFECT,Chest pain
Photofrin,HAS_SIDE_EFFECT,Infection
Photofrin,HAS_SIDE_EFFECT,Confusional state
Photofrin,HAS_SIDE_EFFECT,Feeling abnormal
Photofrin,HAS_SIDE_EFFECT,Connective tissue disorder
Photofrin,HAS_SIDE_EFFECT,Constipation
Photofrin,HAS_SIDE_EFFECT,Cough
Photofrin,HAS_SIDE_EFFECT,Dysphagia
Photofrin,HAS_SIDE_EFFECT,Dehydration
Photofrin,HAS_SIDE_EFFECT,Depression
Photofrin,HAS_SIDE_EFFECT,Diarrhoea
Photofrin,HAS_SIDE_EFFECT,Diplopia
Photofrin,HAS_SIDE_EFFECT,Dizziness
Photofrin,HAS_SIDE_EFFECT,Dyspepsia
Photofrin,HAS_SIDE_EFFECT,Dyspnoea
Photofrin,HAS_SIDE_EFFECT,Oedema
Photofrin,HAS_SIDE_EFFECT,Eructation
Photofrin,HAS_SIDE_EFFECT,Oesophageal neoplasm
Photofrin,HAS_SIDE_EFFECT,Oesophageal perforation
Photofrin,HAS_SIDE_EFFECT,Oesophageal stenosis
Photofrin,HAS_SIDE_EFFECT,Oesophagitis
Photofrin,HAS_SIDE_EFFECT,Rash
Photofrin,HAS_SIDE_EFFECT,Dermatitis
Photofrin,HAS_SIDE_EFFECT,Fatigue
Photofrin,HAS_SIDE_EFFECT,Body temperature increased
Photofrin,HAS_SIDE_EFFECT,Gastrointestinal disorder
Photofrin,HAS_SIDE_EFFECT,Headache
Photofrin,HAS_SIDE_EFFECT,Cardiac disorder
Photofrin,HAS_SIDE_EFFECT,Cardiac failure
Photofrin,HAS_SIDE_EFFECT,Haematemesis
Photofrin,HAS_SIDE_EFFECT,Haemoptysis
Photofrin,HAS_SIDE_EFFECT,Haemorrhage
Photofrin,HAS_SIDE_EFFECT,Haemoglobin
Photofrin,HAS_SIDE_EFFECT,Hiccups
Photofrin,HAS_SIDE_EFFECT,Hypertension
Photofrin,HAS_SIDE_EFFECT,Hypotension
Photofrin,HAS_SIDE_EFFECT,Inflammation
Photofrin,HAS_SIDE_EFFECT,Jaundice
Photofrin,HAS_SIDE_EFFECT,Lung abscess
Photofrin,HAS_SIDE_EFFECT,Mediastinal disorder
Photofrin,HAS_SIDE_EFFECT,Melaena
Photofrin,HAS_SIDE_EFFECT,Myocardial infarction
Photofrin,HAS_SIDE_EFFECT,Acute coronary syndrome
Photofrin,HAS_SIDE_EFFECT,Nausea
Photofrin,HAS_SIDE_EFFECT,Necrosis
Photofrin,HAS_SIDE_EFFECT,Neoplasm
Photofrin,HAS_SIDE_EFFECT,Nervous system disorder
Photofrin,HAS_SIDE_EFFECT,Nodule
Photofrin,HAS_SIDE_EFFECT,Obesity
Photofrin,HAS_SIDE_EFFECT,Obstruction
Photofrin,HAS_SIDE_EFFECT,Pain
Photofrin,HAS_SIDE_EFFECT,Peritonitis
Photofrin,HAS_SIDE_EFFECT,Pharyngitis
Photofrin,HAS_SIDE_EFFECT,Pleural effusion
Photofrin,HAS_SIDE_EFFECT,Pneumonia
Photofrin,HAS_SIDE_EFFECT,Pneumothorax
Photofrin,HAS_SIDE_EFFECT,Porphyrin metabolism disorder
Photofrin,HAS_SIDE_EFFECT,Pruritus
Photofrin,HAS_SIDE_EFFECT,Pulmonary oedema
Photofrin,HAS_SIDE_EFFECT,Pulmonary embolism
Photofrin,HAS_SIDE_EFFECT,Refraction disorder
Photofrin,HAS_SIDE_EFFECT,Respiratory failure
Photofrin,HAS_SIDE_EFFECT,Sick sinus syndrome
Photofrin,HAS_SIDE_EFFECT,Sinusitis
Photofrin,HAS_SIDE_EFFECT,Skin disorder
Photofrin,HAS_SIDE_EFFECT,Skin mass
Photofrin,HAS_SIDE_EFFECT,Skin wrinkling
Photofrin,HAS_SIDE_EFFECT,Gastric ulcer
Photofrin,HAS_SIDE_EFFECT,Stridor
Photofrin,HAS_SIDE_EFFECT,Cerebrovascular accident
Photofrin,HAS_SIDE_EFFECT,Sunburn
Photofrin,HAS_SIDE_EFFECT,Photosensitivity reaction
Photofrin,HAS_SIDE_EFFECT,Swelling
Photofrin,HAS_SIDE_EFFECT,Tachycardia
Photofrin,HAS_SIDE_EFFECT,Supraventricular tachycardia
Photofrin,HAS_SIDE_EFFECT,Tracheo-oesophageal fistula
Photofrin,HAS_SIDE_EFFECT,Ulcer
Photofrin,HAS_SIDE_EFFECT,Erythema
Photofrin,HAS_SIDE_EFFECT,Urinary tract infection
Photofrin,HAS_SIDE_EFFECT,Urticaria
Photofrin,HAS_SIDE_EFFECT,Angiopathy
Photofrin,HAS_SIDE_EFFECT,Vomiting
Photofrin,HAS_SIDE_EFFECT,Weight decreased
Photofrin,HAS_SIDE_EFFECT,Burning sensation
Photofrin,HAS_SIDE_EFFECT,Photophobia
Photofrin,HAS_SIDE_EFFECT,Oedema peripheral
Photofrin,HAS_SIDE_EFFECT,Bronchostenosis
Photofrin,HAS_SIDE_EFFECT,Fluid retention
Photofrin,HAS_SIDE_EFFECT,Generalised oedema
Photofrin,HAS_SIDE_EFFECT,Pulmonary haemorrhage
Photofrin,HAS_SIDE_EFFECT,Eye pain
Photofrin,HAS_SIDE_EFFECT,Skin discolouration
Photofrin,HAS_SIDE_EFFECT,Pulmonary thrombosis
Photofrin,HAS_SIDE_EFFECT,Oesophageal ulcer
Photofrin,HAS_SIDE_EFFECT,Oesophageal carcinoma
Photofrin,HAS_SIDE_EFFECT,Malnutrition
Photofrin,HAS_SIDE_EFFECT,Odynophagia
Photofrin,HAS_SIDE_EFFECT,Bronchial obstruction
Photofrin,HAS_SIDE_EFFECT,Oesophageal pain
Photofrin,HAS_SIDE_EFFECT,Laryngotracheal oedema
Photofrin,HAS_SIDE_EFFECT,Increased bronchial secretion
Photofrin,HAS_SIDE_EFFECT,Sputum increased
Photofrin,HAS_SIDE_EFFECT,Chest discomfort
Photofrin,HAS_SIDE_EFFECT,Productive cough
Photofrin,HAS_SIDE_EFFECT,Sepsis
Photofrin,HAS_SIDE_EFFECT,Bronchial ulceration
Photofrin,HAS_SIDE_EFFECT,Mucosal inflammation
Photofrin,HAS_SIDE_EFFECT,Bradycardia
Photofrin,HAS_SIDE_EFFECT,Pseudoporphyria
Photofrin,HAS_SIDE_EFFECT,Skin fragility
Photofrin,HAS_SIDE_EFFECT,Infestation
Photofrin,HAS_SIDE_EFFECT,Procedural pain
Photofrin,HAS_SIDE_EFFECT,Tumour haemorrhage
Photofrin,HAS_SIDE_EFFECT,Insomnia
Photofrin,HAS_SIDE_EFFECT,Bronchial secretion retention
Photofrin,HAS_SIDE_EFFECT,Post procedural complication
Photofrin,HAS_SIDE_EFFECT,Ileus
Photofrin,HAS_SIDE_EFFECT,Dysphonia
Photofrin,HAS_SIDE_EFFECT,Oesophageal oedema
Photofrin,HAS_SIDE_EFFECT,Regurgitation
Photofrin,HAS_SIDE_EFFECT,Fluid imbalance
Photofrin,HAS_SIDE_EFFECT,Feeling hot
Photofrin,HAS_SIDE_EFFECT,Injury
Photofrin,HAS_SIDE_EFFECT,Visual impairment
Meropenem,HAS_SIDE_EFFECT,Gastrointestinal pain
Meropenem,HAS_SIDE_EFFECT,Abdominal pain
Meropenem,HAS_SIDE_EFFECT,Agranulocytosis
Meropenem,HAS_SIDE_EFFECT,Anaemia
Meropenem,HAS_SIDE_EFFECT,Haemolytic anaemia
Meropenem,HAS_SIDE_EFFECT,Hypochromic anaemia
Meropenem,HAS_SIDE_EFFECT,Angioedema
Meropenem,HAS_SIDE_EFFECT,Decreased appetite
Meropenem,HAS_SIDE_EFFECT,Anxiety
Meropenem,HAS_SIDE_EFFECT,Apnoea
Meropenem,HAS_SIDE_EFFECT,Asthenia
Meropenem,HAS_SIDE_EFFECT,Asthma
Meropenem,HAS_SIDE_EFFECT,Back pain
Meropenem,HAS_SIDE_EFFECT,Candida infection
Meropenem,HAS_SIDE_EFFECT,Oral candidiasis
Meropenem,HAS_SIDE_EFFECT,Vulvovaginal candidiasis
Meropenem,HAS_SIDE_EFFECT,Vulvovaginal mycotic infection
Meropenem,HAS_SIDE_EFFECT,Central nervous system infection
Meropenem,HAS_SIDE_EFFECT,Chest pain
Meropenem,HAS_SIDE_EFFECT,Confusional state
Meropenem,HAS_SIDE_EFFECT,Feeling abnormal
Meropenem,HAS_SIDE_EFFECT,Constipation
Meropenem,HAS_SIDE_EFFECT,Delirium
Meropenem,HAS_SIDE_EFFECT,Diarrhoea
Meropenem,HAS_SIDE_EFFECT,Dizziness
Meropenem,HAS_SIDE_EFFECT,Dyspepsia
Meropenem,HAS_SIDE_EFFECT,Dyspnoea
Meropenem,HAS_SIDE_EFFECT,Dysuria
Meropenem,HAS_SIDE_EFFECT,Oedema
Meropenem,HAS_SIDE_EFFECT,Eosinophilia
Meropenem,HAS_SIDE_EFFECT,Toxic epidermal necrolysis
Meropenem,HAS_SIDE_EFFECT,Epistaxis
Meropenem,HAS_SIDE_EFFECT,Erythema multiforme
Meropenem,HAS_SIDE_EFFECT,Rash
Meropenem,HAS_SIDE_EFFECT,Dermatitis
Meropenem,HAS_SIDE_EFFECT,Body temperature increased
Meropenem,HAS_SIDE_EFFECT,Flatulence
Meropenem,HAS_SIDE_EFFECT,Gastrointestinal disorder
Meropenem,HAS_SIDE_EFFECT,Gastrointestinal haemorrhage
Meropenem,HAS_SIDE_EFFECT,Glossitis
